Municipio,escuelas/100_alumnos_priv,escuelas/100_alumnos_pub,unidadEsc/100_alumnos_priv,unidadEsc/100_alumnos_pub,profesores/100_alumnos_pub,profesores/100_alumnos_priv,bibliotecas/100_alumnos,idiomas/10_alumnos,actividades/10_alumnos,Magnitud6,Magnitud7,Magnitud8,Magnitud10,Magnitud12,Magnitud14,Magnitud83,Magnitud88,Magnitud89,Total_x,frac_extranjeros,frac_young,frac_old,frac_HighEduc,edadMedia,densidad,serviciosOcio,serviciosGenerales,familiares,antiguedadFamiliares,superficieFamiliares,unidadesUrbanasResidenciales,1-3p,4+p,size,rooms,price,priceByArea_x,bathrooms,hasLift,parkingSpace,newDevelopment,propertyType,pisoBajo,numHouses,centros_100,farmacias_100,centrosSociales_10,clinicaDental_10,otroConsulta_100,consultaPrimaria_100,orgNoSanitaria_100,distanciaCentro_x,Bus_100,estacionTren_100,servicioCoches_100,estacionBus_100,trabajadoresLugarTrabajo,paro_100,rentaBruta,pensionMedia,trabajadores_100,contratos_100,pensionistas_100,ocupadosColectivos_100,funcionario_100,organizaciones_100,grupo,priceByArea_y,Total_y,distanciaCentro_y
Valverde de Alcalá,49.0983173689666,39.93859557279789,48.7297670605121,29.49033168245857,30.55300007426372,48.46789721672274,48.9251581669976,50.0,48.96177193079584,95.4002493838526,47.64108417247635,42.18699491585716,47.41250383643788,44.43102244469432,49.07094160469786,81.50406569145613,31.74048102010533,100.0,36.10111630513323,64.41867503439423,50.05279950146228,55.84368970725083,33.6874489443345,55.24914529914533,49.74001079687239,47.3995185955086,39.9339341065339,46.16407624132175,54.26076073352561,68.16088382846122,37.87418345198219,48.13079436143699,44.71236501754356,59.84270057491797,46.50215940111141,41.36339766013209,49.082138468213245,65.00708931267893,50.0,63.93085738762642,48.96437448218724,59.94121132447005,50.0,36.58051689860835,43.60285660538485,60.98936732392638,50.44934678934304,44.68278662862529,46.383235266670944,46.65503871669368,45.38339361471625,86.21206521292758,43.46535164960201,48.77222343132031,48.737630310809,41.856845405428736,42.431855105602025,57.47189772977738,60.95017346502685,49.586380046548285,49.21488530373421,49.46724634900012,58.143154594571264,41.73706133288256,48.01257739885215,40.791511960832906,1,1254.37,532,42.548
Vellón (El),49.0983173689666,43.79280334352744,48.7297670605121,50.22846942291193,47.01726208874309,48.46789721672274,48.9251581669976,50.0,48.96177193079584,26.36392013101168,54.11906051726041,56.02086011926094,59.49817878552897,55.21554936179337,44.190304553505314,22.93635081479197,45.61080470799435,35.47305118787024,81.29304115730022,81.60067932165988,60.304781117876125,60.76539054068417,55.07484822432497,61.83034188034192,43.60910936122375,48.10531601548412,40.22615759094969,45.40233689980623,62.50113366345614,38.57337366242356,40.82276070017184,44.32963987075632,57.60036458979266,38.95845869620286,35.8025912813337,37.56764936294734,18.167218017609883,49.52921090489824,100.0,63.93085738762642,48.96437448218724,28.32386908738696,0.0,42.04771371769384,39.8900503146707,43.65570753951045,48.54714150166752,44.68278662862529,46.383235266670944,40.88840070261679,45.38339361471625,77.96663894706582,41.147922039481976,48.77222343132031,48.737630310809,46.55130041429704,48.86049100427222,48.29182279039013,48.04706052002049,48.80556624577736,48.39974523837794,49.02105891422347,53.44869958570296,40.92696689979391,48.01257739885215,42.28693722259994,1,1744.24,2124,48.389
Venturada,49.0983173689666,42.24864958922874,48.7297670605121,48.69969644845544,53.40521799854447,48.46789721672274,48.9251581669976,50.0,48.96177193079584,26.36392013101168,54.11906051726041,56.02086011926094,59.49817878552897,55.21554936179337,44.190304553505314,22.93635081479197,45.61080470799435,35.47305118787024,90.40523203515548,40.58025006835918,68.0444916288261,61.56158043987057,100.0,62.620085470085485,0.0,48.01265304132782,41.964797684118025,39.25519269262234,71.00920232416125,100.0,38.93445886822691,37.50444454900406,64.6894288273231,66.84488416236421,51.08768859530185,23.889277120840163,31.99355103933117,86.6761190835719,50.0,63.93085738762642,48.96437448218724,59.94121132447005,50.0,42.04771371769384,39.40076269968608,42.89523242654679,47.46710989797959,44.68278662862529,71.68947105491708,39.3528871963261,46.246600861413256,71.92761590899757,42.66160169677035,48.77222343132031,66.06270385675371,29.83373909626621,68.3201456164631,64.72338549702447,100.0,71.1340187292686,50.30003889348866,49.16009176990354,70.16626090373379,51.6420491444726,48.99720626170856,58.72008085359693,1,1525.1514285714288,2445,52.667
Villamanrique de Tajo,49.0983173689666,91.41979936754257,48.7297670605121,79.85438048070243,100.0,48.46789721672274,48.9251581669976,50.0,48.96177193079584,95.4002493838526,47.64108417247635,42.18699491585716,47.41250383643788,44.43102244469432,49.07094160469786,81.50406569145613,31.74048102010533,100.0,42.48816598587292,53.95527198638332,48.39486651456474,48.68960333449465,18.722759222403,50.37905982905985,52.99790576794206,49.37985376067109,46.49332835645886,53.76504462159731,44.15815663298931,41.63415057615158,46.94429785120217,51.63195185296711,56.01368510970956,51.780506662734616,69.68455699396313,68.74550412621198,80.27105463119547,28.892039694523973,50.0,51.14468591010113,48.96437448218724,59.94121132447005,50.0,47.514910536779325,41.39160797457768,54.11570242498288,46.63775808083096,44.68278662862529,46.383235266670944,43.53387657418545,45.38339361471625,55.50311075520511,41.6227680542146,48.77222343132031,48.737630310809,57.39665382143851,44.11140862867802,33.63456028212475,39.957856839895385,43.69264696000636,48.53329678693557,49.19011139038084,42.60334617856149,45.89926493673971,48.01257739885215,48.9855048356081,1,760.1583333333333,757,64.302
Villamanta,49.0983173689666,43.19984830187674,48.7297670605121,48.63322805826167,45.950751189019726,48.46789721672274,48.9251581669976,50.0,48.96177193079584,86.20790396962664,53.81579486372502,54.93637750583428,33.79682824795955,54.53703584796099,58.67543835972757,91.78286529666052,82.024200214645,11.888699761381943,98.04130476457316,61.06099850931598,62.6600008013362,52.153378815290445,31.0831536772667,55.479487179487215,48.69460395021056,47.95188179375031,41.07741730642179,32.7602209538444,59.10256177710061,44.50143009878189,35.81843154675906,32.27302622438844,64.13380320371475,40.76930966762878,39.96353443902503,57.33451111073937,52.82430985127336,51.7649044526888,41.51070243542756,55.681714498900426,48.96437448218724,41.49776168617159,47.58334247176226,73.75745526838966,37.621553083067845,42.39648930085668,49.62635821779252,73.42164840225772,91.97921647688597,37.80078856142425,59.381091082341605,79.60979528561454,40.30404366321989,48.77222343132031,49.01885349669091,48.26393651127325,70.92634935916722,50.83755785761516,49.15710376845873,49.78863904313352,52.615921410633234,49.08169066733931,51.73606348872675,44.741727347422376,48.01257739885215,47.57771165792667,1,1195.0724999999998,2714,47.225
Villamantilla,49.0983173689666,42.66865941039799,48.7297670605121,52.19230822409122,52.64977277790709,48.46789721672274,48.9251581669976,50.0,48.96177193079584,86.20790396962664,53.81579486372502,54.93637750583428,33.79682824795955,54.53703584796099,58.67543835972757,91.78286529666052,82.024200214645,11.888699761381943,65.48154483653576,64.96522877838973,74.33095068503357,68.23232952378521,66.50040943751043,69.9581196581197,43.09261381702978,47.3995185955086,39.9339341065339,37.319130101997786,68.97238698131119,55.19655862491203,37.02991336278371,35.95375602637193,64.48834536910724,60.87722988223352,46.50215940111141,34.360783487394144,37.21928110986127,74.03585171721767,41.51070243542756,53.27571448968869,64.91300745650372,55.33034891489545,67.97620353108894,60.63618290258449,38.68900211770347,45.71465391543813,49.22584384079066,69.57023744344278,46.383235266670944,39.719167106839095,45.38339361471625,70.18705597306065,38.31841453834212,48.77222343132031,49.22470097225348,30.74958593102235,53.60957337986642,45.9775181838219,58.33439175262715,54.81689177219443,54.10706757392036,49.05414405877486,69.25041406897765,43.117300453174536,49.54890003425989,44.15045978252723,1,1442.3458333333335,1567,53.9
Villanueva de Perales,49.0983173689666,44.84156736277357,48.7297670605121,55.87150010058631,51.49733338520007,48.46789721672274,48.9251581669976,50.0,48.96177193079584,86.20790396962664,53.81579486372502,54.93637750583428,33.79682824795955,54.53703584796099,58.67543835972757,91.78286529666052,82.024200214645,11.888699761381943,67.0712105348532,38.70108431653484,67.66455784950901,63.79274831694735,56.40584358292525,65.74615384615387,46.5317788588983,47.3995185955086,41.081221871597016,35.83195837016254,67.3894904862963,41.26474646587408,35.00492011508524,32.925121351788675,71.80069284825528,59.95685553296659,42.935636694518834,39.64072066267404,46.1169894748648,78.00850717521472,50.0,52.091809723251146,100.0,59.94121132447005,50.0,67.19681908548708,38.60185298259731,45.44375088689274,46.63775808083096,68.7115207178544,65.44477146576574,38.90773778172938,45.38339361471625,75.34097675660135,40.31415148554554,48.77222343132031,48.97276269727958,42.16892081484931,55.23121126421566,45.28322680185144,51.94874312876693,50.5412306583344,60.28163597294181,49.18635831565295,57.83107918515069,42.80292892073684,48.01257739885215,46.706055011171976,1,1301.355,1623,50.249
Villar del Olmo,49.0983173689666,65.67919747017022,48.7297670605121,54.67235608158051,65.27650003713187,48.46789721672274,48.9251581669976,50.0,48.96177193079584,95.4002493838526,47.64108417247635,42.18699491585716,47.41250383643788,44.43102244469432,49.07094160469786,81.50406569145613,31.74048102010533,100.0,83.98979546694586,65.28770416297763,61.746475810434255,59.38970278478587,68.68702384728185,61.79743589743592,39.52680804076755,47.3995185955086,40.77307247638403,38.65591153207692,55.4362941599705,82.65559748887446,38.82700708942838,36.555855420489344,66.53137039272575,56.460859942727794,52.92190027297804,52.44629876929942,59.323120016465055,86.6761190835719,41.51070243542756,51.14468591010113,48.96437448218724,37.80907175851189,0.0,39.86083499005965,37.94686548784447,43.40772269485444,47.55157745574237,44.68278662862529,46.383235266670944,38.671646388719296,45.38339361471625,77.18741016796024,39.49547203254238,48.77222343132031,48.737630310809,49.891682258408856,65.48227931885192,46.44037910513556,69.05029458643304,59.50177457681994,79.30854446977223,49.04190492522657,50.10831774159114,41.84404539685232,48.01257739885215,48.95924035195926,1,1092.0939999999998,2219,48.941
Villavieja del Lozoya,49.0983173689666,63.963157343678745,48.7297670605121,76.49677722748619,73.76446669472186,48.46789721672274,48.9251581669976,50.0,48.96177193079584,26.36392013101168,54.11906051726041,56.02086011926094,59.49817878552897,55.21554936179337,44.190304553505314,22.93635081479197,45.61080470799435,35.47305118787024,29.061168212584604,22.641108556215144,50.329000045274206,45.75249009597986,68.24959932311448,43.89658119658122,56.32284583369077,47.3995185955086,53.0469484917272,63.72341248621554,45.58974684539249,32.64531722606523,70.92101622862751,61.9362563266,47.587290820927926,37.2257495115364,50.06868210770399,49.26265762994897,34.24745314233394,14.44601984726198,50.0,63.93085738762642,48.96437448218724,59.94121132447005,50.0,37.67395626242545,50.09942895207051,81.18395814502277,53.7777763657902,44.68278662862529,46.383235266670944,47.956568214567405,45.38339361471625,33.32191183113629,66.29787477427885,48.77222343132031,48.737630310809,48.46248933029514,40.81021722125279,47.520387921534045,58.70812802375542,49.280639702872925,47.189807084932085,49.1002579330144,51.53751066970486,44.545503998131146,48.01257739885215,46.828029564839646,1,1489.4366666666665,284,80.015
Zarzalejo,49.0983173689666,42.34908672037791,48.7297670605121,55.43034343807582,52.23099336211897,48.46789721672274,48.9251581669976,50.0,48.96177193079584,86.20790396962664,53.81579486372502,54.93637750583428,33.79682824795955,54.53703584796099,58.67543835972757,91.78286529666052,82.024200214645,11.888699761381943,71.32924365534632,65.92936371193491,62.39629994674296,55.61252489166086,55.30662710117592,59.03333333333336,37.54028671694458,47.3995185955086,44.13483211600361,44.003624953827824,47.475255905630846,31.78337430208436,41.39252833176846,42.94790625057311,58.51746282290858,47.61985884964701,66.21189014807037,33.602847183565075,24.55674599351984,38.77615853738743,41.51070243542756,55.40674306927623,48.96437448218724,48.29271681607102,67.97620353108894,55.16898608349901,40.6278465498947,44.80242709288348,48.92514126518338,66.67863289304648,46.383235266670944,41.19547850346109,47.76415133403286,54.122520635702834,40.98634289048398,92.0832426509768,48.952869940386975,48.46899372266039,58.47448703291413,36.2574388362354,50.79471996062246,50.91282276833985,49.22713395260064,49.08420866411488,51.53100627733961,46.88101310439833,49.37039892715668,46.62953140042013,1,1642.993157894737,1773,65.28
Alcalá de Henares,43.9899413028978,43.41943905579616,45.68863479078954,32.17767100517428,48.46725214195511,65.36701971981151,66.18378516717762,46.5717365080346,39.85704483551395,61.31155467626098,56.37093674394003,74.67408359394085,32.54798628334396,67.18077029033975,30.23506685983388,21.19739767079088,0.0,67.7609346060466,94.0073962010422,68.88823168838613,27.508918522070967,28.809549018414344,34.21610842776603,21.07433005941553,54.10303952088863,100.0,83.28321131660206,67.54404583559801,26.174846832289788,34.182128571606576,71.09327164380448,70.41924148327688,20.455648084992102,48.82354785998281,49.19128273862361,54.26674419996781,59.99983674909619,39.24331739517918,54.06667692200341,46.16568774786805,72.21090687304647,53.07914028410139,64.32450230889843,59.48275862068968,64.85354281496244,74.13808806810384,48.27751166670492,52.77646358494753,51.175292890524425,40.29050257493366,57.70647195155602,32.97433201242636,19.263868769486,34.757401475438925,51.80805877012301,69.9018387220945,63.68655129072802,28.52236555536944,41.19187476866943,42.05426356589149,39.65244543612362,48.60852998678806,30.098161277905504,46.13140672135025,49.57865359504732,38.336731564368606,3,2104.155090909091,196888,32.76
Alcorcón,27.83318844236169,58.80911590235473,39.90325368009367,26.76184440823304,37.16767569884749,37.04272403481308,60.74070968433186,47.1381448058921,33.835915929645125,80.09101302957485,6.155938088046469,0.0,24.684899557399007,0.0,100.0,100.0,65.73853765912185,75.07482863974144,80.58574032452522,36.30593168718619,18.11477066462152,12.55964641171188,36.45734265277704,1.9704134836909333,19.779554997904413,30.12937801780284,32.17565686430313,80.71340691542358,23.58109472833772,29.911776800289104,80.27281349727733,80.7635412837978,18.868644633576785,36.929425075857736,27.147834298653013,56.749008718347696,54.009696441579926,39.87146135080835,46.52331693025302,45.68479516716108,41.76007864179338,17.198482854296536,53.3860402653647,19.82758620689656,50.463089184167664,94.36357260949455,35.63394789444046,100.0,72.82367004655787,50.61766440540127,36.57993253018178,62.94598372637864,27.12096244356994,76.20276180879664,48.37013191867959,90.53765787022884,54.771880069182586,47.01792595074554,41.79302577686834,39.86871717929487,57.29164875180112,37.053275231578525,9.462342129771171,42.60812860260811,46.91316451813163,40.25090497766301,3,2261.3808823529416,170296,18.087
Fuenlabrada,36.78068993335643,79.15755792877623,20.7819207516492,75.60869970044655,62.07715228563637,23.86530028564206,59.43687819144671,48.65430005558189,45.67198083925969,80.09101302957485,6.155938088046469,0.0,24.684899557399007,0.0,100.0,100.0,65.73853765912185,75.07482863974144,90.4758330930402,36.92015293001873,37.49458443688663,39.33557946538053,6.948164987377253,44.91936461743665,22.51274089343093,25.417237712923345,18.454311372406096,53.20779452103484,32.75600888709353,28.650733324195333,43.57763214215882,51.694279299958914,52.87630360839661,38.32236009538556,38.67913433971816,59.8741198949215,66.64727877913171,24.514424642495342,38.747288367328494,53.78872569388952,39.01154782757101,30.55712762047004,19.73791960499772,59.48275862068968,51.985327884688,72.56548509248579,40.32078674672784,47.88449829397462,22.167994174331223,49.55199654295409,20.8971289431622,47.14208068604272,17.961319946109743,58.587629814913846,39.68085093054518,59.81200731340244,51.97060276945224,22.93516501926624,34.27122157651499,26.467866966741727,81.17217435698596,31.48873116672608,40.18799268659756,34.66678877382681,47.05672145183112,43.808408009019765,3,1929.6768181818184,189891,25.824
Getafe,57.16524244649214,47.20522179595294,60.89995064905256,30.442457258326016,30.9594459305524,56.29558870929009,53.6152036106275,47.11404603586927,32.96066002310544,80.09101302957485,6.155938088046469,0.0,24.684899557399007,0.0,100.0,100.0,65.73853765912185,75.07482863974144,87.10830571608015,46.11077343489802,29.99633805454449,31.42807909436708,48.981915853050765,26.93100521401712,53.0027809336029,32.05324602339994,43.57496677161534,79.6463844582314,42.12448663569649,36.13101394375148,94.73812929417018,79.92030246673902,19.018247871194216,37.60490582814453,45.68723327232178,56.21104576767225,50.31957836986152,36.29753884464242,28.001674093365903,43.35210727567208,39.01154782757101,43.69496834092166,73.18451155582612,59.48275862068968,62.3741270971776,64.58978557901996,51.00708016221457,51.48722453678028,35.197575960807434,40.29050257493366,44.55959980527583,64.31659493745082,30.94823777019201,96.1520611762545,50.69673085185531,76.27087428795996,68.49597688184171,42.972022114257015,41.48497759476688,41.63728432108031,53.8768003371477,79.62273393337189,23.729125712040045,53.576535566215696,47.41814069693335,37.651837628446415,3,2358.237,183219,17.416
